D5_11	508702	508707	508712	508729	2	2	0	D5_donor
D5_11	508773	508793	508932	508939	7	5	2	mixed_donors
D5_11	509219	509279	509303	509328	2	2	0	D5_donor
D5_11	509328	509338	509352	509382	3	2	1	mixed_donors
D5_11	509829	509843	509887	509952	2	1	1	mixed_donors
D5_11	510015	510019	510053	510079	5	2	3	mixed_donors
D5_11	510176	510193	510216	510219	2	2	0	D5_donor
D5_11	510251	510269	510290	510310	3	3	0	D5_donor
D5_11	511203	511249	511252	511289	2	2	0	D5_donor
D5_11	511611	511621	511639	511667	3	2	1	mixed_donors
D5_11	511859	511875	511883	511895	2	1	1	mixed_donors
D5_11	512299	512302	512375	512382	3	2	1	mixed_donors
D5_11	512486	512492	512493	512504	2	1	1	mixed_donors
D5_11	512931	512933	512934	512954	2	2	0	D5_donor
D5_11	513155	513178	513238	513239	3	2	1	mixed_donors
D5_11	513287	513304	513310	513324	2	0	2	A2_donor
D5_11	513343	513349	513365	513382	2	1	1	mixed_donors
D5_11	513384	513385	513394	513397	2	1	1	mixed_donors
D5_11	513429	513436	513440	513451	2	1	1	mixed_donors
D5_11	513687	513696	513730	513755	2	0	2	A2_donor
D5_11	513946	513948	513961	513965	3	0	3	A2_donor
D5_11	513965	513972	514046	514049	4	2	2	mixed_donors
D5_11	514541	514543	514545	514556	2	2	0	D5_donor
D5_11	515425	515472	515490	515552	2	1	1	mixed_donors
D5_11	515552	515554	515555	515570	2	1	1	mixed_donors
D5_11	515885	515922	515989	515996	4	4	0	D5_donor
D5_11	516502	516550	516555	516577	2	2	0	D5_donor
D5_11	516776	517629	517642	517666	3	3	0	D5_donor
D5_11	518585	518590	518594	518607	2	0	2	A2_donor
D5_11	518621	518627	518642	518655	2	1	1	mixed_donors
D5_11	518881	518894	518896	518900	2	2	0	D5_donor
D5_11	518930	519439	519459	519469	2	1	1	mixed_donors
D5_11	522415	522428	522433	522434	2	2	0	D5_donor
D5_11	522913	522918	522966	523027	7	7	0	D5_donor
D5_11	523112	523113	523129	523166	2	2	0	D5_donor
D5_11	524292	524329	524343	524357	2	1	1	mixed_donors
D5_11	524632	524657	524671	524677	4	4	0	D5_donor
D5_11	527523	527532	527533	527548	2	2	0	D5_donor
D5_11	527857	527858	527886	527898	3	2	1	mixed_donors
D5_11	528811	528826	528836	528856	3	3	0	D5_donor
D5_11	532062	532143	532206	532243	3	3	0	D5_donor
D5_11	532703	532720	532745	532748	2	1	1	mixed_donors
D5_11	533574	533582	533587	533596	3	3	0	D5_donor
D5_11	533868	533875	533884	533888	2	0	2	A2_donor
D5_11	535281	535295	535296	535326	2	0	2	A2_donor
D5_11	536696	536737	536738	536825	2	1	1	mixed_donors
D5_11	538622	538705	538729	538736	2	0	2	A2_donor
D5_11	540740	540750	540756	540761	2	2	0	D5_donor
D5_11	541623	541717	541731	541754	2	1	1	mixed_donors
D5_11	541785	542031	542052	542072	2	1	1	mixed_donors
D5_11	542081	542094	542095	542097	2	2	0	D5_donor
D5_11	543239	543258	543280	543309	2	2	0	D5_donor
D5_11	544145	544151	544164	544172	2	2	0	D5_donor
D5_11	544761	544782	544864	544882	3	0	3	A2_donor
D5_11	545252	545267	545274	545279	2	0	2	A2_donor
D5_11	545562	545584	545638	545654	2	1	1	mixed_donors
D5_11	545905	545911	545918	545922	2	0	2	A2_donor
D5_11	545935	545939	545953	545957	2	1	1	mixed_donors
D5_11	545957	545970	545975	545991	2	1	1	mixed_donors
D5_11	546000	546087	546093	546095	2	2	0	D5_donor
D5_11	546153	546167	546295	546338	4	4	0	D5_donor
D5_11	546559	546560	546584	546619	4	4	0	D5_donor
D5_11	546709	546736	546745	546748	2	2	0	D5_donor
D5_11	546912	546934	546944	546951	3	2	1	mixed_donors
D5_11	547032	547033	547097	547110	7	7	0	D5_donor
D5_11	547222	547235	547261	547289	5	4	1	mixed_donors
D5_11	547670	547706	547776	547795	2	1	1	mixed_donors
D5_11	547795	547806	547815	547836	2	2	0	D5_donor
D5_11	548301	548306	548340	548350	2	1	1	mixed_donors
D5_11	549158	549159	549230	549235	7	6	1	mixed_donors
D5_11	549235	549256	549274	549275	4	3	1	mixed_donors
D5_11	549275	549277	549279	549300	2	1	1	mixed_donors
D5_11	549842	549845	549859	549864	3	3	0	D5_donor
D5_11	550275	550302	550306	550318	3	3	0	D5_donor
D5_11	552140	552160	552166	552282	2	2	0	D5_donor
D5_11	553158	553160	553161	553165	2	2	0	D5_donor
D5_11	565340	566794	567086	567090	13	13	0	D5_donor
D5_11	567090	567094	567121	567145	6	6	0	D5_donor
D5_11	567145	567146	567162	567167	2	2	0	D5_donor
D5_11	567167	567185	567206	567208	7	7	0	D5_donor
D5_11	567208	567211	567221	567227	3	3	0	D5_donor
D5_11	567227	567228	567325	567337	11	10	1	mixed_donors
D5_11	567337	567344	567422	567423	5	5	0	D5_donor
D5_11	567423	567442	567449	567452	2	2	0	D5_donor
D5_11	567452	567454	567514	567518	8	8	0	D5_donor
D5_11	567518	567521	567551	567571	6	6	0	D5_donor
D5_11	567571	567584	567686	584325	24	24	0	D5_donor
D5_11	584325	584333	584349	584351	4	4	0	D5_donor
D5_11	584351	584357	584370	584372	6	6	0	D5_donor
D5_11	584372	584390	584444	584450	7	7	0	D5_donor
D5_11	584450	584458	584530	584547	12	12	0	D5_donor
