D5_11	474499	474620	474743	474761	2	1	1	mixed_donors
D5_11	474761	474775	474876	474910	3	1	2	mixed_donors
D5_11	475019	475037	475040	475156	2	1	1	mixed_donors
D5_11	475526	475652	475758	475798	3	1	2	mixed_donors
D5_11	476644	476730	476747	476755	2	1	1	mixed_donors
D5_11	476962	476979	476996	477009	2	2	0	D5_donor
D5_11	478012	478019	478065	478069	2	1	1	mixed_donors
D5_11	478195	478221	478457	478466	3	1	2	mixed_donors
D5_11	478851	478852	478973	479001	3	2	1	mixed_donors
D5_11	479022	479114	479139	479164	2	1	1	mixed_donors
D5_11	479192	479329	479357	479381	4	0	4	A2_donor
D5_11	479982	480072	480188	480298	2	0	2	A2_donor
D5_11	480597	480638	480748	480751	3	0	3	A2_donor
D5_11	480751	480754	480822	480826	2	0	2	A2_donor
D5_11	481068	481076	481257	481327	2	0	2	A2_donor
D5_11	481450	481469	481555	481558	2	0	2	A2_donor
D5_11	481635	481662	481775	481859	4	3	1	mixed_donors
D5_11	482108	482130	482148	482152	4	3	1	mixed_donors
D5_11	482278	482291	482296	482311	2	0	2	A2_donor
D5_11	483996	484004	484016	484028	2	1	1	mixed_donors
D5_11	484324	484326	484351	484360	2	1	1	mixed_donors
D5_11	485157	485174	485186	485232	4	1	3	mixed_donors
D5_11	485251	485309	485312	485318	2	2	0	D5_donor
D5_11	485810	485815	485816	485818	2	2	0	D5_donor
D5_11	485921	485923	485936	485948	3	3	0	D5_donor
D5_11	485954	485969	485977	485980	2	0	2	A2_donor
D5_11	485980	485987	485995	486012	2	1	1	mixed_donors
D5_11	486094	486165	486174	486198	2	0	2	A2_donor
D5_11	487229	487257	487258	487266	2	0	2	A2_donor
D5_11	487266	487323	487338	487342	3	2	1	mixed_donors
D5_11	487474	487485	487493	487495	2	1	1	mixed_donors
D5_11	487623	487667	487688	487701	3	2	1	mixed_donors
D5_11	487960	487966	487969	488011	2	1	1	mixed_donors
D5_11	488747	488754	488756	488761	2	2	0	D5_donor
D5_11	488826	488843	488900	488903	6	6	0	D5_donor
D5_11	489162	489168	489174	489178	4	4	0	D5_donor
D5_11	489429	489446	489483	489497	5	5	0	D5_donor
D5_11	489709	489725	489736	489767	2	2	0	D5_donor
D5_11	489767	489802	489803	489868	2	1	1	mixed_donors
D5_11	490221	490222	490233	490235	2	2	0	D5_donor
D5_11	490724	490769	490774	490776	2	1	1	mixed_donors
D5_11	490820	490826	490836	490858	2	1	1	mixed_donors
D5_11	491276	491285	491297	491298	2	0	2	A2_donor
D5_11	491989	492028	492031	492042	2	1	1	mixed_donors
D5_11	493826	493833	493861	493884	2	0	2	A2_donor
D5_11	493985	494006	494007	494055	2	2	0	D5_donor
D5_11	494078	494103	494118	494129	2	0	2	A2_donor
D5_11	494660	494671	494692	494711	2	0	2	A2_donor
D5_11	495245	495305	495318	495326	2	2	0	D5_donor
D5_11	495326	495328	495329	495349	2	2	0	D5_donor
D5_11	496256	496265	496270	496278	2	1	1	mixed_donors
D5_11	497311	497339	497594	497606	2	0	2	A2_donor
D5_11	497927	497939	497976	497979	2	1	1	mixed_donors
D5_11	508702	508707	508712	508729	2	2	0	D5_donor
D5_11	508773	508793	508932	508939	7	5	2	mixed_donors
D5_11	509019	509035	509076	509113	2	1	1	mixed_donors
D5_11	509219	509279	509303	509328	2	2	0	D5_donor
D5_11	509328	509338	509352	509382	3	2	1	mixed_donors
D5_11	509829	509843	509887	509952	2	1	1	mixed_donors
D5_11	510015	510019	510053	510079	5	2	3	mixed_donors
D5_11	510176	510193	510216	510219	2	2	0	D5_donor
D5_11	510251	510269	510290	510310	3	3	0	D5_donor
D5_11	511203	511249	511252	511289	2	2	0	D5_donor
D5_11	511611	511621	511639	511667	3	2	1	mixed_donors
D5_11	511859	511875	511883	511895	2	1	1	mixed_donors
D5_11	512486	512492	512493	512504	2	1	1	mixed_donors
D5_11	512931	512933	512934	512954	2	2	0	D5_donor
D5_11	513155	513178	513238	513239	3	2	1	mixed_donors
D5_11	513287	513304	513310	513324	2	0	2	A2_donor
D5_11	513343	513349	513365	513382	2	1	1	mixed_donors
D5_11	513429	513436	513440	513451	2	1	1	mixed_donors
D5_11	513687	513696	513730	513755	2	0	2	A2_donor
D5_11	513946	513948	513961	513965	3	0	3	A2_donor
D5_11	513965	513972	514046	514049	4	2	2	mixed_donors
D5_11	514541	514543	514545	514556	2	2	0	D5_donor
D5_11	515425	515472	515490	515552	2	1	1	mixed_donors
D5_11	515552	515554	515555	515570	2	1	1	mixed_donors
D5_11	515885	515922	515989	515996	4	4	0	D5_donor
D5_11	516776	517629	517642	517666	3	3	0	D5_donor
D5_11	518585	518590	518594	518607	2	0	2	A2_donor
D5_11	518621	518627	518642	518655	2	1	1	mixed_donors
D5_11	518766	518784	518786	518796	3	3	0	D5_donor
D5_11	518881	518894	518896	518900	2	2	0	D5_donor
D5_11	518930	519439	519459	519469	2	1	1	mixed_donors
D5_11	521705	521719	521740	521762	2	1	1	mixed_donors
D5_11	522913	522918	522966	523027	7	7	0	D5_donor
D5_11	523112	523113	523129	523166	2	2	0	D5_donor
D5_11	527523	527532	527533	527548	2	2	0	D5_donor
D5_11	532062	532143	532206	532243	3	3	0	D5_donor
D5_11	532703	532720	532748	532912	3	1	2	mixed_donors
D5_11	533574	533582	533587	533596	3	3	0	D5_donor
D5_11	535281	535295	535296	535326	2	0	2	A2_donor
D5_11	536696	536737	536738	536825	2	1	1	mixed_donors
D5_11	538622	538705	538729	538736	2	0	2	A2_donor
D5_11	540740	540750	540756	540761	2	2	0	D5_donor
D5_11	541623	541717	541731	541754	2	1	1	mixed_donors
D5_11	543218	543227	543236	543239	2	2	0	D5_donor
D5_11	543239	543258	543280	543309	2	2	0	D5_donor
D5_11	544555	544575	544588	544592	2	1	1	mixed_donors
D5_11	544761	544782	544864	544882	3	0	3	A2_donor
D5_11	545252	545267	545274	545279	2	0	2	A2_donor
D5_11	545562	545584	545638	545654	2	1	1	mixed_donors
D5_11	545905	545911	545918	545922	2	0	2	A2_donor
D5_11	545935	545939	545953	545957	2	1	1	mixed_donors
D5_11	545957	545970	545975	545991	2	1	1	mixed_donors
D5_11	546000	546087	546093	546095	2	2	0	D5_donor
D5_11	546153	546167	546295	546338	4	4	0	D5_donor
D5_11	546559	546560	546584	546619	4	4	0	D5_donor
D5_11	546709	546736	546745	546748	2	2	0	D5_donor
D5_11	546912	546934	546944	546951	3	2	1	mixed_donors
D5_11	547032	547033	547097	547110	7	7	0	D5_donor
D5_11	547222	547235	547261	547289	5	4	1	mixed_donors
D5_11	547504	547514	547515	547532	2	2	0	D5_donor
